episode,junction_id,phase_id,duration
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_5704440437_6952915242,2,42
3,cluster_2392636248_5701984707,1,5
3,cluster_5704440437_6952915242,3,3
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_5704440437_6952915242,0,42
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_5704440437_6952915242,1,3
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_5704440437_6952915242,2,42
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_5704440437_6952915242,3,3
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_5704440437_6952915242,0,42
3,cluster_2448160324_6956757746,3,5
3,cluster_5704440437_6952915242,1,3
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_5704440437_6952915242,2,42
3,cluster_2448160324_6956757746,2,20
3,cluster_5704440437_6952915242,3,3
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_5704440437_6952915242,0,42
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_5704440437_6952915242,1,3
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_5704440437_6952915242,2,42
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_5704440437_6952915242,3,3
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_5704440437_6952915242,0,42
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_5704440437_6952915242,1,3
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_5704440437_6952915242,2,42
3,cluster_2448160324_6956757746,1,5
3,cluster_5704440437_6952915242,3,3
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_5704440437_6952915242,0,42
3,cluster_2448160324_6956757746,0,20
3,cluster_5704440437_6952915242,1,3
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_5704440437_6952915242,2,42
3,cluster_2392636248_5701984707,1,5
3,cluster_5704440437_6952915242,3,3
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_5704440437_6952915242,0,42
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_5704440437_6952915242,1,3
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_5704440437_6952915242,2,42
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_5704440437_6952915242,3,3
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_5704440437_6952915242,0,42
3,cluster_2448160324_6956757746,3,5
3,cluster_5704440437_6952915242,1,3
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_5704440437_6952915242,2,42
3,cluster_2448160324_6956757746,2,20
3,cluster_5704440437_6952915242,3,3
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_5704440437_6952915242,0,42
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_5704440437_6952915242,1,3
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_5704440437_6952915242,2,42
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_5704440437_6952915242,3,3
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_5704440437_6952915242,0,42
3,cluster_11187780370_538604288_5702189609_6950414916,2,19
3,cluster_5704440437_6952915242,1,3
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,7
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_5704440437_6952915242,2,42
3,cluster_2448160324_6956757746,1,5
3,cluster_5704440437_6952915242,3,3
3,cluster_2392636248_5701984707,2,20
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,33
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2392636248_5701984707,1,5
3,cluster_5704440437_6952915242,0,42
3,cluster_2448160324_6956757746,0,20
3,cluster_5704440437_6952915242,1,3
3,cluster_2448160324_6956757746,1,5
3,cluster_2392636248_5701984707,2,20
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,33
3,cluster_2448160324_6956757746,2,20
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,0,20
3,cluster_5704440437_6952915242,2,42
3,cluster_2392636248_5701984707,1,5
3,cluster_5704440437_6952915242,3,3
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,33
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_5704440437_6952915242,0,42
3,cluster_2392636248_5701984707,0,20
3,cluster_5704440437_6952915242,1,3
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,33
3,cluster_2392636248_5701984707,2,20
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2448160324_6956757746,2,20
3,cluster_2448160324_6956757746,3,5
3,cluster_5704440437_6952915242,2,42
3,cluster_5704440437_6952915242,3,3
3,cluster_2392636248_5701984707,0,20
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,2,33
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,2,20
3,cluster_5704440437_6952915242,0,42
3,cluster_2448160324_6956757746,3,5
3,cluster_5704440437_6952915242,1,3
3,cluster_2392636248_5701984707,0,20
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,0,33
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,2,20
3,cluster_2392636248_5701984707,3,5
3,cluster_5704440437_6952915242,2,42
3,cluster_2448160324_6956757746,2,20
3,cluster_5704440437_6952915242,3,3
3,cluster_2448160324_6956757746,3,5
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,2,33
3,cluster_2392636248_5701984707,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2392636248_5701984707,2,20
3,cluster_5704440437_6952915242,0,42
3,cluster_2392636248_5701984707,3,5
3,cluster_5704440437_6952915242,1,3
3,cluster_2448160324_6956757746,2,20
3,cluster_2448160324_6956757746,3,5
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,0,33
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2448160324_6956757746,1,5
3,cluster_5704440437_6952915242,2,42
3,cluster_2392636248_5701984707,2,20
3,cluster_5704440437_6952915242,3,3
3,cluster_2392636248_5701984707,3,5
3,cluster_2448160324_6956757746,2,20
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,33
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,0,20
3,cluster_2392636248_5701984707,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,1,5
3,cluster_5704440437_6952915242,0,42
3,cluster_5704440437_6952915242,1,3
3,cluster_2392636248_5701984707,2,20
3,cluster_2392636248_5701984707,3,5
3,cluster_2448160324_6956757746,2,20
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,33
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_5704440437_6952915242,2,42
3,cluster_2448160324_6956757746,1,5
3,cluster_5704440437_6952915242,3,3
3,cluster_2392636248_5701984707,2,20
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,33
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2392636248_5701984707,1,5
3,cluster_5704440437_6952915242,0,42
3,cluster_2448160324_6956757746,0,20
3,cluster_5704440437_6952915242,1,3
3,cluster_2448160324_6956757746,1,5
3,cluster_2392636248_5701984707,2,20
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,33
3,cluster_2448160324_6956757746,2,20
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,0,20
3,cluster_5704440437_6952915242,2,42
3,cluster_2392636248_5701984707,1,5
3,cluster_5704440437_6952915242,3,3
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,33
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,3,5
3,cluster_2448160324_6956757746,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_5704440437_6952915242,0,42
3,cluster_2392636248_5701984707,0,20
3,cluster_5704440437_6952915242,1,3
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,33
3,cluster_2392636248_5701984707,2,20
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2448160324_6956757746,2,20
3,cluster_2448160324_6956757746,3,5
3,cluster_5704440437_6952915242,2,42
3,cluster_5704440437_6952915242,3,3
3,cluster_2392636248_5701984707,0,20
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,2,33
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,2,20
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2392636248_5701984707,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,2,20
3,cluster_5704440437_6952915242,0,42
3,cluster_2448160324_6956757746,3,5
3,cluster_5704440437_6952915242,1,3
3,cluster_2392636248_5701984707,0,20
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,0,33
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,2,20
3,cluster_2392636248_5701984707,3,5
3,cluster_5704440437_6952915242,2,42
3,cluster_2448160324_6956757746,2,20
3,cluster_5704440437_6952915242,3,3
3,cluster_2448160324_6956757746,3,5
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,2,33
3,cluster_2392636248_5701984707,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2448160324_6956757746,0,20
3,cluster_2448160324_6956757746,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2392636248_5701984707,2,20
3,cluster_5704440437_6952915242,0,42
3,cluster_2392636248_5701984707,3,5
3,cluster_5704440437_6952915242,1,3
3,cluster_2448160324_6956757746,2,20
3,cluster_2448160324_6956757746,3,5
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,0,33
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2448160324_6956757746,1,5
3,cluster_5704440437_6952915242,2,42
3,cluster_2392636248_5701984707,2,20
3,cluster_5704440437_6952915242,3,3
3,cluster_2392636248_5701984707,3,5
3,cluster_2448160324_6956757746,2,20
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,2,33
3,cluster_11187780370_538604288_5702189609_6950414916,3,6
3,cluster_2392636248_5701984707,0,20
3,cluster_2392636248_5701984707,1,5
3,cluster_11187780370_538604288_5702189609_6950414916,4,6
3,cluster_2448160324_6956757746,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,5,6
3,cluster_2448160324_6956757746,1,5
3,cluster_5704440437_6952915242,0,42
3,cluster_5704440437_6952915242,1,3
3,cluster_2392636248_5701984707,2,20
3,cluster_2392636248_5701984707,3,5
3,cluster_2448160324_6956757746,2,20
3,cluster_2448160324_6956757746,3,5
3,cluster_11187780370_538604288_5702189609_6950414916,0,33
3,cluster_2392636248_5701984707,0,20
3,cluster_11187780370_538604288_5702189609_6950414916,1,6
3,cluster_2392636248_5701984707,1,5
3,cluster_2448160324_6956757746,0,20
3,cluster_5704440437_6952915242,2,42
3,cluster_2448160324_6956757746,1,5
3,cluster_5704440437_6952915242,3,3
3,cluster_2392827755_2444914045_9887274026,0,3599
3,cluster_2392636248_5701984707,2,19
3,cluster_2448160324_6956757746,2,9
3,cluster_5704440437_6952915242,0,7
3,cluster_11187780370_538604288_5702189609_6950414916,2,24
4,cluster_2392636248_5701984707,0,25
4,cluster_2448160324_6956757746,0,25
4,cluster_5704440437_6952915242,0,25
4,cluster_11187780370_538604288_5702189609_6950414916,0,25
4,cluster_5704440437_6952915242,1,3
4,cluster_2392636248_5701984707,1,5
4,cluster_2448160324_6956757746,1,5
4,cluster_11187780370_538604288_5702189609_6950414916,1,6
4,cluster_2392636248_5701984707,2,20
4,cluster_2448160324_6956757746,2,20
4,cluster_5704440437_6952915242,2,22
4,cluster_11187780370_538604288_5702189609_6950414916,2,19
4,cluster_5704440437_6952915242,3,3
4,cluster_2392636248_5701984707,3,5
4,cluster_2448160324_6956757746,3,5
4,cluster_11187780370_538604288_5702189609_6950414916,3,6
4,cluster_11187780370_538604288_5702189609_6950414916,4,6
4,cluster_11187780370_538604288_5702189609_6950414916,5,6
4,cluster_2392636248_5701984707,0,20
4,cluster_2448160324_6956757746,0,20
4,cluster_11187780370_538604288_5702189609_6950414916,0,7
4,cluster_2392636248_5701984707,1,5
4,cluster_2448160324_6956757746,1,5
4,cluster_11187780370_538604288_5702189609_6950414916,1,6
4,cluster_5704440437_6952915242,0,42
4,cluster_5704440437_6952915242,1,3
4,cluster_2392636248_5701984707,2,20
4,cluster_2448160324_6956757746,2,20
4,cluster_11187780370_538604288_5702189609_6950414916,2,19
4,cluster_5704440437_6952915242,2,6
4,cluster_2392636248_5701984707,3,5
4,cluster_2448160324_6956757746,3,5
4,cluster_11187780370_538604288_5702189609_6950414916,3,6
4,cluster_5704440437_6952915242,3,3
4,cluster_11187780370_538604288_5702189609_6950414916,4,6
4,cluster_11187780370_538604288_5702189609_6950414916,5,6
4,cluster_2392636248_5701984707,0,20
4,cluster_2448160324_6956757746,0,20
4,cluster_11187780370_538604288_5702189609_6950414916,0,7
4,cluster_2392636248_5701984707,1,5
4,cluster_2448160324_6956757746,1,5
4,cluster_11187780370_538604288_5702189609_6950414916,1,6
4,cluster_5704440437_6952915242,0,40
4,cluster_2392636248_5701984707,2,20
4,cluster_2448160324_6956757746,2,20
4,cluster_5704440437_6952915242,1,3
4,cluster_11187780370_538604288_5702189609_6950414916,2,19
4,cluster_2392636248_5701984707,3,5
4,cluster_2448160324_6956757746,3,5
4,cluster_11187780370_538604288_5702189609_6950414916,3,6
4,cluster_11187780370_538604288_5702189609_6950414916,4,6
4,cluster_11187780370_538604288_5702189609_6950414916,5,6
4,cluster_5704440437_6952915242,2,22
4,cluster_2392636248_5701984707,0,20
4,cluster_2448160324_6956757746,0,20
4,cluster_5704440437_6952915242,3,3
4,cluster_11187780370_538604288_5702189609_6950414916,0,7
4,cluster_2392636248_5701984707,1,5
4,cluster_2448160324_6956757746,1,5
4,cluster_11187780370_538604288_5702189609_6950414916,1,6
4,cluster_2392636248_5701984707,2,20
4,cluster_2448160324_6956757746,2,20
4,cluster_11187780370_538604288_5702189609_6950414916,2,19
4,cluster_2392636248_5701984707,3,5
4,cluster_2448160324_6956757746,3,5
4,cluster_11187780370_538604288_5702189609_6950414916,3,6
4,cluster_11187780370_538604288_5702189609_6950414916,4,6
4,cluster_5704440437_6952915242,0,42
4,cluster_11187780370_538604288_5702189609_6950414916,5,6
4,cluster_5704440437_6952915242,1,3
4,cluster_2392636248_5701984707,0,20
4,cluster_2448160324_6956757746,0,20
4,cluster_11187780370_538604288_5702189609_6950414916,0,7
4,cluster_2392636248_5701984707,1,5
4,cluster_2448160324_6956757746,1,5
4,cluster_11187780370_538604288_5702189609_6950414916,1,6
4,cluster_5704440437_6952915242,2,22
4,cluster_5704440437_6952915242,3,3
4,cluster_2392636248_5701984707,2,20
4,cluster_2448160324_6956757746,2,20
4,cluster_11187780370_538604288_5702189609_6950414916,2,19
4,cluster_2392636248_5701984707,3,5
4,cluster_2448160324_6956757746,3,5
4,cluster_11187780370_538604288_5702189609_6950414916,3,6
4,cluster_11187780370_538604288_5702189609_6950414916,4,6
4,cluster_5704440437_6952915242,0,22
4,cluster_11187780370_538604288_5702189609_6950414916,5,6
4,cluster_5704440437_6952915242,1,3
4,cluster_2392636248_5701984707,0,20
4,cluster_2448160324_6956757746,0,20
4,cluster_11187780370_538604288_5702189609_6950414916,0,7
4,cluster_2392636248_5701984707,1,5
4,cluster_2448160324_6956757746,1,5
4,cluster_11187780370_538604288_5702189609_6950414916,1,6
4,cluster_5704440437_6952915242,2,22
